relative_path,category,file_kind,current_exists,upstream_exists,case_only_collision,current_sha256,upstream_sha256,current_png_width,current_png_height,current_png_color_type,upstream_png_width,upstream_png_height,upstream_png_color_type,difference_status
gui/wheel.png,gui,png,yes,yes,no,b6829d4ee0ee6f6229a23d18f2c9963616abb1cfbbc91cf8319c2cc4dc09f5f9,b6829d4ee0ee6f6229a23d18f2c9963616abb1cfbbc91cf8319c2cc4dc09f5f9,512,512,6 (truecolor-alpha),512,512,6 (truecolor-alpha),identical
gui/wheel1.png,gui,png,yes,yes,no,c6bbfe9a2984c622cb5917cbaa46efa6a64a6f77838db13a31eb8f2a58d700a6,c6bbfe9a2984c622cb5917cbaa46efa6a64a6f77838db13a31eb8f2a58d700a6,512,512,6 (truecolor-alpha),512,512,6 (truecolor-alpha),identical
gui/wheel2.png,gui,png,yes,yes,no,a184b5286f92d0d34969f60e3ef8be2d7bbbd8e3e42623d38a6b022b87aef613,a184b5286f92d0d34969f60e3ef8be2d7bbbd8e3e42623d38a6b022b87aef613,512,512,6 (truecolor-alpha),512,512,6 (truecolor-alpha),identical
gui/wheel3.png,gui,png,yes,yes,no,5c6ef8a1c76b277e311443e55c36339a3245ffd0773242bf0927339e98376e87,5c6ef8a1c76b277e311443e55c36339a3245ffd0773242bf0927339e98376e87,512,512,6 (truecolor-alpha),512,512,6 (truecolor-alpha),identical
gui/wheel4.png,gui,png,yes,yes,no,7013670ab6bdb2a0a76996459d378487277a0dfd531cdfd3656e7ec365409a9a,7013670ab6bdb2a0a76996459d378487277a0dfd531cdfd3656e7ec365409a9a,512,512,6 (truecolor-alpha),512,512,6 (truecolor-alpha),identical
gui/wheel5.png,gui,png,yes,yes,no,bdcfb3ed82841a30277fe1293f70e744c4710967c67fdedb6a0e5b6eb9641531,bdcfb3ed82841a30277fe1293f70e744c4710967c67fdedb6a0e5b6eb9641531,512,512,6 (truecolor-alpha),512,512,6 (truecolor-alpha),identical
gui/wheel6.png,gui,png,yes,yes,no,60cbbc6a9f5f0e1f5d124b1796ebda9af186c7b414cc9d6ba9d6b5cd363748b8,60cbbc6a9f5f0e1f5d124b1796ebda9af186c7b414cc9d6ba9d6b5cd363748b8,512,512,6 (truecolor-alpha),512,512,6 (truecolor-alpha),identical
items/npcAirElement.png,items,png,yes,yes,no,1fb0cbadf14e378cfbc6bcc7099568b251d4fd7db991bdbd1928ac855c17d59e,4b5ecc3b68122d84349e88665d9fcae4e25a96a0f448fea42c068577b4329f1f,16,16,6 (truecolor-alpha),16,96,6 (truecolor-alpha),different
items/npcAirElement.png.mcmeta,items,png-mcmeta,no,yes,no,,2d7cec48eb2c560338fd99ac5bc9d25c1a364ede1989531015e9e63e0d94ee60,,,,,,,upstream-only
items/npcAmethyst.png,items,png,yes,yes,no,babec4193015d07c8a68fbc67d6d4e82155df86e15383e2c1a698abc1acd7d74,83abd479ef83756c6d4d20a51a8928ae38c219c8be4cf20aa8b84b148f072f77,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcAncientCoin.png,items,png,yes,yes,no,73a1187add8d3b123b516999293e2e72d723fc423cc8e73d88bb52987e6695b9,9a7da9b3da8e2395dd7898d38a7de2a5279b56bfcf37b3d5c55d4511eafa33c6,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcAncientScroll.png,items,png,yes,yes,no,506d3cc78fdaff82f416c0a6b218397bc59e9c30db99d0430b75872a97732917,351c7b93945cbcffe426be669864a4e6445a5693fad46c7e1fc7a0c1d04389e2,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcArcaneSpell.png,items,png,yes,yes,no,8bc36f9b4b80af6da6c8253b0973b4a9e9c5b54b342f7bb78b640ca4e260d4b3,ba878600c095efd7bd0464be5d434983afb0f386cfe83da8a81d53d4ea0d03c3,16,16,6 (truecolor-alpha),16,112,6 (truecolor-alpha),different
items/npcArcaneSpell.png.mcmeta,items,png-mcmeta,no,yes,no,,34d5dc9bdb47cb28fd4db6c7060413b25b9a602ba48b31f1784749421b237419,,,,,,,upstream-only
items/npcArtifact.png,items,png,yes,yes,no,1c28dc11bf66498ad215bdbc14b37e437fff7c63af49435ff2a1af5c69b3f7c2,6d8c37001ec0c5106f59430ea8b16287724992c41e79a2dd64159e2c5dd5e122,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcAssassinBoots.png,items,png,yes,yes,no,5412b57e29dba8b61d1a4044025d553acee99bb4e30a822f94e15c263e10f9e7,5412b57e29dba8b61d1a4044025d553acee99bb4e30a822f94e15c263e10f9e7,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcAssassinChest.png,items,png,yes,yes,no,b6a0235135d31dd547056c2969b805bf9ae97ecf315b1598ab9d1ed7b5381b40,b6a0235135d31dd547056c2969b805bf9ae97ecf315b1598ab9d1ed7b5381b40,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcAssassinHead.png,items,png,yes,yes,no,282cd9d6d2af4822d840c6647dcec102a685ff1efe816034c99a80eea4bd1e3d,282cd9d6d2af4822d840c6647dcec102a685ff1efe816034c99a80eea4bd1e3d,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcAssassinLeggings.png,items,png,yes,yes,no,ef0ce1f89ac3f3b7d75b12c9e71f9ec280980b3caa483c65c22600eb8e1507fb,ef0ce1f89ac3f3b7d75b12c9e71f9ec280980b3caa483c65c22600eb8e1507fb,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcBag.png,items,png,yes,yes,no,96ea3b9d672d6a63be0b1e3a2a036d57a3bbf9837c0af72e38bc2f1f88bb3f1a,96ea3b9d672d6a63be0b1e3a2a036d57a3bbf9837c0af72e38bc2f1f88bb3f1a,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcBanditMask.png,items,png,yes,yes,no,b3b0f328709c88cc056bdf0ffe9bea69a5cff59764a6a4a3c5441680f3a25bf2,b3b0f328709c88cc056bdf0ffe9bea69a5cff59764a6a4a3c5441680f3a25bf2,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcBanjo.png,items,png,yes,yes,no,43cb15682ca2612b411d403abc40190ab2b47d3975c4bfbbe17ec0b8b1bddaee,4ada57cf70ea7a287bd07e4b1675870ce36936f161e5a435f624870df0f8f7c5,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcBaseballBat.png,items,png,yes,yes,no,a462d9ff4a67c94044eeee6823a4ad7058af37166279183c42b78fe02e418245,5592223a47f58a797f701f94f608c66d093753ba28c10639ef90b29563cfff12,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcBatton.png,items,png,yes,yes,no,77176e7391d6eb55b59580fd7d481f78e733708b27729b597bcda800f4458262,8b3b405dccca32631a7c27909525b6c676b1ac1f39502151b8699d0485f960d2,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcBearClaw.png,items,png,yes,yes,no,4338300dccab388601a03919b05f5f524b735a2bd14271ed973e0ca9a2e73066,65100fd27e85bba5cdc70cbdd51d64ff97e9d8b19639a64110952b1f2dee07ba,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcBlackBullet.png,items,png,yes,yes,no,75ac5fb8f9ba151d8d943f02b60ed3d841e0761ae1f27a27679304fe06311f4b,76bbac964af8bce924fd062db50347181d1865b488834a2ee54506471c7a4f91,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcBlueprint.png,items,png,yes,yes,no,bab654f8f9d066e54f02a47c63524f88c7873bf5ac1d4effff28bedd31c1bdb6,16015e1f9fad26772187921fd17908ba5295a9b944704f6bdfefad8941e15ad6,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcBoStaff.png,items,png,yes,yes,no,055ff111459d469cbe213f6879f467a0150f65639e669c64be06384286385408,6c1d1ba8c2d9321eec8f8e542301c91ee36b63e55d4c431ca21e3dfce85f002a,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcBrokenArrow.png,items,png,yes,yes,no,f9d7870e496410412ab36f8558233905a6cae44e0395cedd67ea7ec5948650d5,f9d7870e496410412ab36f8558233905a6cae44e0395cedd67ea7ec5948650d5,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcBrokenBottle.png,items,png,yes,yes,no,0b05118eb4dbe8b04065488dd994e2b6930c9b5da8543c7825672d2a185ed675,1dd261df325fa401d5ee08d775ee4e59ef6ef6d3587f0c668eed376ec8557303,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcBrokenOrb.png,items,png,yes,yes,no,0f1933ef14c3cba6e50b07dd53ecd8855e8173ec15b73f677033fa637c149005,35353f5bed2fcb6dba97457b9b5f4e1b3a40633ba09d113c394b5ed61994e7b6,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcBronzeBattleAxe.png,items,png,yes,yes,no,3ef1dbff38e9b1dd36ffd110aaa7ba7407d6ff24e114826879f8ac91f0145e28,66b29ba576cd5c4dd5bdf58729f4f13115f4bbf21160d070a9ab4507902cf974,16,16,6 (truecolor-alpha),16,16,3 (indexed-color),different
items/npcBronzeBroadsword.png,items,png,yes,yes,no,2e4b1a1261e9b17e4efdfc5764fc78da1e44649d2b4170e342b470746b274ed6,227f22f054a96f905ab71d7bcdbafb046cab956af974299ad3263e8444bcdd7f,16,16,6 (truecolor-alpha),16,16,3 (indexed-color),different
items/npcBronzeBullet.png,items,png,yes,yes,no,531d8d1b9b4fdc74ce182de01fe44a9096968f1ca77f45192e07399364c5840d,d9a935022384a8d804e36381625677e2ecdc5a88ea65ed995ee77e21f3541758,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcBronzeDagger.png,items,png,yes,yes,no,fe8dbc0b1caa885e37cccf18e122dd537a650d8190882e0592b253afb39b57b2,919cdfe354f9ef620f59dbc781a111f8a5cef5054e2276dbcd3366bfdb56b361,16,16,6 (truecolor-alpha),16,16,3 (indexed-color),different
items/npcBronzeGlaive.png,items,png,yes,yes,no,77c6f9539790f2c6844c5bdcae073299e0e768389f3721cbe6c53dcae0415dcb,6e3354f8c071c7fce661f59ff5e8509796fcda14271df1a9838440c070299edd,16,16,6 (truecolor-alpha),16,16,3 (indexed-color),different
items/npcBronzeGun.png,items,png,yes,yes,no,838573ad7c751ecdd1614157d8f308757e0c07cac953ec3f8e81112b9e110224,e6c1a4602c81d797794b4ff3ce872075b9945b8791db13fee9f2f82dcccb7356,16,16,6 (truecolor-alpha),16,16,3 (indexed-color),different
items/npcBronzeHalberd.png,items,png,yes,yes,no,caca8caf9d360581584cde50b44c7fc3399784fd706999d56d8b390a829e3f72,e467a0f754f380132f1a102c7f2d185bca0cfe7238491b754170d106d2790bf6,16,16,6 (truecolor-alpha),16,16,3 (indexed-color),different
items/npcBronzeIngot.png,items,png,yes,yes,no,31b60adcba097dfe804e9985ee7a938e381c5a2acbda0b5e993deff6393648ca,0a05b3f820dab96d0b0d0c2a7365e0558049e0bcda4fcdcf2ed897f0210d9132,16,16,6 (truecolor-alpha),16,16,3 (indexed-color),different
items/npcBronzeMace.png,items,png,yes,yes,no,47d01d68f7d184bd9640c0498eb4b0898aa81c5027f9ea4e8d73397c0869735e,db81277c52630f70a8a1dc676f2d428939855fdc2c53f1e3a5d6b4c81e2b4da0,16,16,6 (truecolor-alpha),16,16,3 (indexed-color),different
items/npcBronzeScythe.png,items,png,yes,yes,no,b4b3538f1e29172c9209037cb688f0fb66f63f018afa588d269e52339532e39d,a8a515c9a6aa3efb45bd6c552282aaa385923d881938ba952add1518118f1003,16,16,6 (truecolor-alpha),16,16,3 (indexed-color),different
items/npcBronzeShield.png,items,png,yes,yes,no,750ce876a32fd977ab44e0b2ccba6916b6a8ae16e9ede44f12ab2a98aafe9566,2e1f60df9cf9c710e1e6f5f89bd0e9992bcc2a5bdd19bb8946846fc652cb41bf,16,16,6 (truecolor-alpha),16,16,3 (indexed-color),different
items/npcBronzeSkirt.png,items,png,yes,yes,no,c320c2d9578ddbac630c66f5f7fec73e5bfd18603f1b3f28fbd53e103df55fc0,c320c2d9578ddbac630c66f5f7fec73e5bfd18603f1b3f28fbd53e103df55fc0,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcBronzeSpear.png,items,png,yes,yes,no,4434ba24f86c01b0c996b1d53524821f7828b7532cbed81ad60f3f949ac07405,be61dabc2a82687c445b28de16b9f20345ee827b74d688a18187de896f6f0eb1,16,16,6 (truecolor-alpha),16,16,3 (indexed-color),different
items/npcBronzeStaff.png,items,png,yes,yes,no,bba0a54654942edb9a572f21b68310beea5b63f0684621a3949d3f9777f9e253,321bdef1e2a2b35b3e94f6226bb585c288827e7c72448a0757aeccab636c936a,16,16,6 (truecolor-alpha),16,16,3 (indexed-color),different
items/npcBronzeSword.png,items,png,yes,yes,no,9f55f46610b6e2ce0b7a4cdcc569c4aa8bfaf0d0a6d79ba5499cb890d841c19a,419d687e96769ffdde1e9bc56162f2751b5f436c6a8ac0600751b31e7ceaaf21,16,16,6 (truecolor-alpha),16,16,3 (indexed-color),different
items/npcBronzeTrident.png,items,png,yes,yes,no,443ffa82975b76c1cf06d67cbe4f2f82dd50922bacd32936e4ed79e546fd0a48,0decc27ab7de695a12a4c7d3d80db7f78806a0ba5176fec490b14b1a703d68bf,16,16,6 (truecolor-alpha),16,16,3 (indexed-color),different
items/npcBronzeWarhammer.png,items,png,yes,yes,no,c4571fbc5e3fdd4fa33e19c9f4952242b34e18b642b9b685465b267669bfa441,a24ac08135938d90e5be425b531762ecc89943479a7f26e8ead0eec00501e20e,16,16,6 (truecolor-alpha),16,16,3 (indexed-color),different
items/npcBrushHair.png,items,png,no,yes,no,,560015373da79cf8865dfb42152e558950f20b5c0980434c931c82f6f0ca772d,,,,16,16,6 (truecolor-alpha),upstream-only
items/npcBrushHandle.png,items,png,no,yes,no,,ffdf771bc78958fc9ba78a598d6da4e328e76acc667d7d28cd1bf7f8e25d6281,,,,16,16,6 (truecolor-alpha),upstream-only
items/npcCarKey.png,items,png,yes,yes,no,b59649e7cfc38e5a9f677608b4c5b7b8bc40ce269992b5545061af1886fa92c2,990dc6c82b239208ad38261bf6c93a5a1388c9355d82599fa1ad1c22a94683d9,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcChainSkirt.png,items,png,yes,yes,no,ebac03a98fd3036c9f45cfc9495b497bb3e6e5e15f9b5bcf8cc198450a1bdcd1,ebac03a98fd3036c9f45cfc9495b497bb3e6e5e15f9b5bcf8cc198450a1bdcd1,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcChickenSword.png,items,png,yes,yes,no,646965920c764da725f7a036386e3155db57df1a181fd7f988c218ba433bd098,646965920c764da725f7a036386e3155db57df1a181fd7f988c218ba433bd098,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcClarinet.png,items,png,yes,yes,no,68eac5561da133a23210a82b9864b7983e9ae0943d739735499c317fc951dd0c,6b29d7d314ebbabc43d921e18270725e81fccd3ba0b65530cf64bf81a96f99e0,32,32,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcCleaver.png,items,png,yes,yes,no,eb525ea2db9abd763d44bb110d1f2c53d85ed98140da1bb93c7c0359428cd22a,56ab1e854a685edfe4c3c5cfe966533b0f2ca433c25468f3673b4f39eea984f0,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcCoinBronze.png,items,png,yes,yes,no,ad0de7e0f26a0b70ca81520fbc3f05c49c436ae7bf251cc79c414bbcb5a45714,a49ce07777f046a5e0ab90aa95b49e4f3525ba37c0169098a787e4094250d13d,16,16,6 (truecolor-alpha),16,16,3 (indexed-color),different
items/npcCoinDiamond.png,items,png,yes,yes,no,c270b332c05395b3038b3f997e8ef30c2ab8ec80cbaf1e29c98d05a7ece708db,f5034fdb544a3f480d203520b3573a4815981e475dfb582a2972b154e62871d8,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcCoinEmerald.png,items,png,yes,yes,no,0e703b75e5241650591da748236c4fe81f568ed664c2de7933c07776df88c98f,bbe21acfe134b9883a0c57d62707b560a225568b0ea6deec0151ed6f07b99c88,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcCoinGold.png,items,png,yes,yes,no,a967a9b3c8326e77ef8942d36d03cc341f2fb0f7ab312a7b51c72113c2a38a6e,36478122b5f2e4d3633954e85047e6a29f632cea2af6cc20d1e726c57592d3c9,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcCoinIron.png,items,png,yes,yes,no,c2db49ba8c73f24047afea1e0d5fedba2e0e5017f98b53b86e6c85e03bd65d74,6471cc029737270e7f1adfb1b27a2d975116a253ac6f943f50678061117a89b9,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcCoinStone.png,items,png,yes,yes,no,3a6b7c25fa523694f22a24725db712f1babd554ffe1f5be3df3164e7e4fe1957,7f62c719224650a99732e7d784f364a914b7fd93912fc47594477634a871b3ac,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcCoinWooden.png,items,png,yes,yes,no,69ae86bda5b0006a0b29f1c21ee0e00a986b3e58e1caacafd7be036a56a7dc7b,d758cf8b9cfe47e4bbf84f1756ec795aac46937b6a50bb6b6dbef1078f8e5fb0,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcCombatKnife.png,items,png,no,yes,no,,0c4b7709940f1ebccbe906c7fc3cfb5f52061e88ada93be7c4f455b992a4ba44,,,,16,16,6 (truecolor-alpha),upstream-only
items/npcCombatKnive.png,items,png,yes,yes,no,d1e7174362a93754e61781f5755f33d5c11568c7cfb97a465f129a98da7afa2c,d1e7174362a93754e61781f5755f33d5c11568c7cfb97a465f129a98da7afa2c,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcCommissarBottom.png,items,png,yes,yes,no,dde1abeaa7dc6a7cacde0161965e384ecfa1938d2d03cdf47842998fc8e40faf,dde1abeaa7dc6a7cacde0161965e384ecfa1938d2d03cdf47842998fc8e40faf,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcCommissarChest.png,items,png,yes,yes,no,1f19769db14b059da3442592fbda984214bc134074bca5cfa943a9f6210b866d,1f19769db14b059da3442592fbda984214bc134074bca5cfa943a9f6210b866d,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcCommissarHead.png,items,png,yes,yes,no,c5320f7f37cb9b4987c6d677c2cd273281efc5dff8ecfe315418e41e95a1ea92,c5320f7f37cb9b4987c6d677c2cd273281efc5dff8ecfe315418e41e95a1ea92,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcCommissarLegs.png,items,png,yes,yes,no,591d7519e8b1220de0485821c382d9900acf6fef10ff03bf84d1b62d28d9c085,591d7519e8b1220de0485821c382d9900acf6fef10ff03bf84d1b62d28d9c085,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcCowleatherBoots.png,items,png,yes,yes,no,5f856effa3c38af4d98381305a45204ecacbf60ecc7e3a21dcd2d09b71aa2af1,5f856effa3c38af4d98381305a45204ecacbf60ecc7e3a21dcd2d09b71aa2af1,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcCowleatherChest.png,items,png,yes,yes,no,fe4a70c92bfe6e924ca2de4ae48c192a01870e967b16bbb039ff752576b91ccb,fe4a70c92bfe6e924ca2de4ae48c192a01870e967b16bbb039ff752576b91ccb,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcCowleatherHead.png,items,png,yes,yes,no,496afd2d48892a609de5b9ee972de1876b9f866de0b7e1447e744994396e0a9a,496afd2d48892a609de5b9ee972de1876b9f866de0b7e1447e744994396e0a9a,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcCowleatherLegs.png,items,png,yes,yes,no,6f7db86fa14110861338fb56fec5a68837566433f186a3b5b4794eca7043d077,6f7db86fa14110861338fb56fec5a68837566433f186a3b5b4794eca7043d077,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcCrossBolt.png,items,png,yes,yes,no,4a0e261d59ebf7983691b5a7a03209e14a5f645e67045fcd99bc85172552af87,a739e62838949c2a3c37a3cd7fefc0574736361a1a23e5c20f571478d658d9f1,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcCrossbow.png,items,png,yes,yes,no,0a90fbc4d2363f3997b5c964eb4ab9202e42bcf2550c96bf9e25a78fa71875cd,761b06e4b2a7395539e0b0751f8461da54b0487ad0bb79e5bdb6c9a6b038f092,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcCrowbar.png,items,png,yes,yes,no,6d575ab1bb83c12de67076767a0c0791c3d9d6046980ac502dc8ab803819fdb8,983a8997d7010019ab7e096da2e21cf785755c5e1fd8e4b76e294ee7a67b18f9,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcCrown.png,items,png,yes,yes,no,47f588ca39afd14bb371f8e9f592fcba2d47285923f91e6f66b0f716589be666,47f588ca39afd14bb371f8e9f592fcba2d47285923f91e6f66b0f716589be666,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcCrown2.png,items,png,yes,yes,no,cbdd706e515175b7bcf8c18557d2b762bb694bf67a20325b93c12f49a46c9855,cbdd706e515175b7bcf8c18557d2b762bb694bf67a20325b93c12f49a46c9855,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcCryscentShield.png,items,png,yes,yes,no,086da116a32466b6da4dd1152dc156158a92315e6106139fd96bb0f3819ff600,df84d21e3471463c4ff5629f5c15fdd8e59fba0d63dad1f43447c6f64db80276,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcCrystal.png,items,png,yes,yes,no,46f459f44884536bcc6fdf1154fb82dede1a9fd68344f54d13c0ca8370af5e23,8b62017b846877c265f4fb87518f3169e6ff1c7056369b24949f5a980e1b979c,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcCursedTrident.png,items,png,yes,yes,no,3468ff2b9a7972866355035d7caf2fe8e6b846e15338f4d9f7c42fa09a53c6f9,78902ec410afc970812ce6bc2e00598fffb05c6de7a5c73f18602d7bff1fcf80,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcDarkSpell.png,items,png,yes,yes,no,a941bd178247293cb00ce49e9c7394be79e8119e932d68604307913be15c5760,bebad2c95ff0ff062049fa62b85ca3a843e14a1e6f7c0cc725d83d95d8549578,16,16,6 (truecolor-alpha),16,128,6 (truecolor-alpha),different
items/npcDarkSpell.png.mcmeta,items,png-mcmeta,no,yes,no,,47ffb7bfeb61d4fe2c720d30a332e8bf37614f48f07fdb24d0fbfd8d891cd791,,,,,,,upstream-only
items/npcDemonicBattleAxe.png,items,png,yes,yes,no,e0bd502aa4197fbf1eb7096a498e9ad2108ed7fc6c6f3fcefd0224aed6dc7d2e,99f6a120ffca710c0b7e4d42eeb72ef88d75ec857968c2cd5ae5b207ad7f2b37,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcDemonicBoots.png,items,png,yes,yes,no,f49ca2c95da73031ec93e4c2ecb595d99f2d0e836aa22c46a843faaa8306b4db,f49ca2c95da73031ec93e4c2ecb595d99f2d0e836aa22c46a843faaa8306b4db,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcDemonicBroadsword.png,items,png,yes,yes,no,7e3f2cb9eb7f8482fcdfe02e09b4b311b91b5a66ea85ca6eccdd7c0b1cf3b4f0,25a815bec7f59f3c5fded0f45566d5d0561a0152e7d661ce3d4f52a72a81c4c7,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcDemonicChest.png,items,png,yes,yes,no,6b16b186b8dcaa80d1f029eb39c80ddaf55363f8dcdda5208e9f892fee9d5c20,6b16b186b8dcaa80d1f029eb39c80ddaf55363f8dcdda5208e9f892fee9d5c20,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcDemonicDagger.png,items,png,yes,yes,no,0f0dd87dcc4aaf7b491f5b7046f9d9216dfb7484f61a880090f24f33bfce4da8,404e5c832477441692a2e8a42838100d94c3b9aa8e5fa5a919f1f6d1f57badde,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcDemonicGlaive.png,items,png,yes,yes,no,48a435f48adca7effe019645754b58ecbdde99a4f62479728036d0dc346d2ac5,30dca9201e2cc83822d3b0bb136cdbb24a81131c264d50179bfce53ac7b8ecdb,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcDemonicHalberd.png,items,png,yes,yes,no,dd47768096b708ae4415129b4c3201e4d0c88b30f566f722a26737c192020031,901ab4772cdc03f89453ab64be720dbe8e6623f41973bcfc1809c93e1aacd8ea,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcDemonicHead.png,items,png,yes,yes,no,a0cf6e2657494d9b12c79283d4839bb707e3c3612ec31da2a6c927e2019e0767,a0cf6e2657494d9b12c79283d4839bb707e3c3612ec31da2a6c927e2019e0767,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcDemonicIngot.png,items,png,yes,yes,no,24faa3554eef51e84822a02330fd38d97a865265f309ac1d89b9bee4e6736c7f,84f3ffe544e5aea2b5c4cc6fddc6fedbf0e83ea8cc7a11578643330fa9ff4e1e,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcDemonicIngotnew.png,items,png,no,yes,no,,84f3ffe544e5aea2b5c4cc6fddc6fedbf0e83ea8cc7a11578643330fa9ff4e1e,,,,16,16,6 (truecolor-alpha),upstream-only
items/npcDemonicLegs.png,items,png,yes,yes,no,b8c723580539665085934be15c53421dc905457b6a235027cfb7c513ae661678,b8c723580539665085934be15c53421dc905457b6a235027cfb7c513ae661678,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcDemonicMace.png,items,png,yes,yes,no,25788baf0cf411ad510c3a2a29b3e3081fdded0ce7538ba11f902a9b0a1d70f7,076e1c5bc4d1e5c56646092f9818782cc84cf24bf21286151a7b58e4054ed621,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcDemonicScythe.png,items,png,yes,yes,no,f629bf4750a3361b069643ac2ff51d60e0d376dca36063d05bc2d619ab04de46,9c9a765203010d58a09c0afb6fbbc3dd9536ebc840aa270d3594e2b7061a0b66,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcDemonicShield.png,items,png,yes,yes,no,278a5472aa0deec3248099e4742d6687c92f03c3cf096ba6f7842a6a4959e66e,2dacd7e698593023c22e3167092a5c56943f91e25329834c190520da5d812f5f,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
items/npcDemonicSkirt.png,items,png,yes,yes,no,fbeede4d897548c60433ee0920b02246b70383daf4c45e1f3552ed1b0a686196,fbeede4d897548c60433ee0920b02246b70383daf4c45e1f3552ed1b0a686196,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),identical
items/npcDemonicSpear.png,items,png,yes,yes,no,0a0cd374307ab1ff2d638f02cab0aa5315fc1fef57eab0d9f45a7841144cfdaf,0ae92f2daf9843ee679f9f78d5771ea511a745acf6553c9291e0dd6bf8467adf,16,16,6 (truecolor-alpha),16,16,6 (truecolor-alpha),different
